movieId,title,genres,year,genres_list,genres_str
2021,Dune,Fantasy|Sci-Fi,1984,"['Fantasy', 'Sci-Fi']",Fantasy Sci-Fi
2022,"Last Temptation of Christ, The",Drama,1988,['Drama'],Drama
2023,"Godfather: Part III, The",Action|Crime|Drama,1990,"['Action', 'Crime', 'Drama']",Action Crime Drama
2024,"Rapture, The",Drama|Mystery,1991,"['Drama', 'Mystery']",Drama Mystery
2025,Lolita,Drama|Romance,1997,"['Drama', 'Romance']",Drama Romance
2026,Disturbing Behavior,Horror|Thriller,1998,"['Horror', 'Thriller']",Horror Thriller
2027,Mafia!,Comedy|Crime,1998,"['Comedy', 'Crime']",Comedy Crime
2028,Saving Private Ryan,Action|Drama|War,1998,"['Action', 'Drama', 'War']",Action Drama War
2029,Billy's Hollywood Screen Kiss,Comedy|Romance,1997,"['Comedy', 'Romance']",Comedy Romance
2030,East Palace West Palace (Dong gong xi gong),Drama,1997,['Drama'],Drama
2031,"$1,000,000 Duck",Children's|Comedy,1971,"[""Children's"", 'Comedy']",Children's Comedy
2032,"Barefoot Executive, The",Children's|Comedy,1971,"[""Children's"", 'Comedy']",Children's Comedy
2033,"Black Cauldron, The",Animation|Children's,1985,"['Animation', ""Children's""]",Animation Children's
2034,"Black Hole, The",Sci-Fi,1979,['Sci-Fi'],Sci-Fi
2035,Blackbeard's Ghost,Children's|Comedy,1968,"[""Children's"", 'Comedy']",Children's Comedy
2036,Blank Check,Children's|Comedy,1994,"[""Children's"", 'Comedy']",Children's Comedy
2037,Candleshoe,Adventure|Children's|Comedy,1977,"['Adventure', ""Children's"", 'Comedy']",Adventure Children's Comedy
2038,"Cat from Outer Space, The",Children's|Comedy|Sci-Fi,1978,"[""Children's"", 'Comedy', 'Sci-Fi']",Children's Comedy Sci-Fi
2039,Cheetah,Adventure|Children's,1989,"['Adventure', ""Children's""]",Adventure Children's
2040,"Computer Wore Tennis Shoes, The",Children's|Comedy,1970,"[""Children's"", 'Comedy']",Children's Comedy
2041,Condorman,Action|Adventure|Children's|Comedy,1981,"['Action', 'Adventure', ""Children's"", 'Comedy']",Action Adventure Children's Comedy
2042,D2: The Mighty Ducks,Children's|Comedy,1994,"[""Children's"", 'Comedy']",Children's Comedy
2043,Darby O'Gill and the Little People,Adventure|Children's|Fantasy,1959,"['Adventure', ""Children's"", 'Fantasy']",Adventure Children's Fantasy
2044,"Devil and Max Devlin, The",Comedy,1981,['Comedy'],Comedy
2045,"Far Off Place, A",Adventure|Children's|Drama|Romance,1993,"['Adventure', ""Children's"", 'Drama', 'Romance']",Adventure Children's Drama Romance
2046,Flight of the Navigator,Adventure|Children's|Sci-Fi,1986,"['Adventure', ""Children's"", 'Sci-Fi']",Adventure Children's Sci-Fi
2047,"Gnome-Mobile, The",Children's,1967,"[""Children's""]",Children's
2048,"Great Mouse Detective, The",Animation|Children's,1986,"['Animation', ""Children's""]",Animation Children's
2049,"Happiest Millionaire, The",Comedy|Musical,1967,"['Comedy', 'Musical']",Comedy Musical
2050,Herbie Goes Bananas,Adventure|Children's|Comedy,1980,"['Adventure', ""Children's"", 'Comedy']",Adventure Children's Comedy
2051,Herbie Goes to Monte Carlo,Adventure|Children's|Comedy,1977,"['Adventure', ""Children's"", 'Comedy']",Adventure Children's Comedy
2052,Hocus Pocus,Children's|Comedy,1993,"[""Children's"", 'Comedy']",Children's Comedy
2053,"Honey, I Blew Up the Kid",Children's|Comedy|Sci-Fi,1992,"[""Children's"", 'Comedy', 'Sci-Fi']",Children's Comedy Sci-Fi
2054,"Honey, I Shrunk the Kids",Adventure|Children's|Comedy|Fantasy|Sci-Fi,1989,"['Adventure', ""Children's"", 'Comedy', 'Fantasy', 'Sci-Fi']",Adventure Children's Comedy Fantasy Sci-Fi
2055,Hot Lead and Cold Feet,Comedy|Western,1978,"['Comedy', 'Western']",Comedy Western
2056,In Search of the Castaways,Adventure|Children's,1962,"['Adventure', ""Children's""]",Adventure Children's
2057,"Incredible Journey, The",Adventure|Children's,1963,"['Adventure', ""Children's""]",Adventure Children's
2058,"Negotiator, The",Action|Thriller,1998,"['Action', 'Thriller']",Action Thriller
2059,"Parent Trap, The",Children's|Drama,1998,"[""Children's"", 'Drama']",Children's Drama
2060,BASEketball,Comedy,1998,['Comedy'],Comedy
2061,Full Tilt Boogie,Documentary,1997,['Documentary'],Documentary
2062,"Governess, The",Drama|Romance,1998,"['Drama', 'Romance']",Drama Romance
2063,Seventh Heaven (Le Septième ciel),Drama|Romance,1997,"['Drama', 'Romance']",Drama Romance
2064,Roger & Me,Comedy|Documentary,1989,"['Comedy', 'Documentary']",Comedy Documentary
2065,"Purple Rose of Cairo, The",Comedy|Drama|Romance,1985,"['Comedy', 'Drama', 'Romance']",Comedy Drama Romance
2066,Out of the Past,Film-Noir,1947,['Film-Noir'],Film-Noir
2067,Doctor Zhivago,Drama|Romance|War,1965,"['Drama', 'Romance', 'War']",Drama Romance War
2068,Fanny and Alexander,Drama,1982,['Drama'],Drama
2069,"Trip to Bountiful, The",Drama,1985,['Drama'],Drama
2070,Tender Mercies,Drama,1983,['Drama'],Drama
2071,And the Band Played On,Drama,1993,['Drama'],Drama
2072,"'burbs, The",Comedy,1989,['Comedy'],Comedy
2073,Fandango,Comedy,1985,['Comedy'],Comedy
2074,"Night Porter, The (Il Portiere di notte)",Drama,1974,['Drama'],Drama
2075,Mephisto,Drama|War,1981,"['Drama', 'War']",Drama War
2076,Blue Velvet,Drama|Mystery,1986,"['Drama', 'Mystery']",Drama Mystery
2077,"Journey of Natty Gann, The",Adventure|Children's,1985,"['Adventure', ""Children's""]",Adventure Children's
2078,"Jungle Book, The",Animation|Children's|Comedy|Musical,1967,"['Animation', ""Children's"", 'Comedy', 'Musical']",Animation Children's Comedy Musical
2079,Kidnapped,Children's|Drama,1960,"[""Children's"", 'Drama']",Children's Drama
2080,Lady and the Tramp,Animation|Children's|Comedy|Musical|Romance,1955,"['Animation', ""Children's"", 'Comedy', 'Musical', 'Romance']",Animation Children's Comedy Musical Romance
2081,"Little Mermaid, The",Animation|Children's|Comedy|Musical|Romance,1989,"['Animation', ""Children's"", 'Comedy', 'Musical', 'Romance']",Animation Children's Comedy Musical Romance
2082,"Mighty Ducks, The",Children's|Comedy,1992,"[""Children's"", 'Comedy']",Children's Comedy
2083,"Muppet Christmas Carol, The",Children's|Musical,1992,"[""Children's"", 'Musical']",Children's Musical
2084,Newsies,Children's|Musical,1992,"[""Children's"", 'Musical']",Children's Musical
2085,101 Dalmatians,Animation|Children's,1961,"['Animation', ""Children's""]",Animation Children's
2086,One Magic Christmas,Drama|Fantasy,1985,"['Drama', 'Fantasy']",Drama Fantasy
2087,Peter Pan,Animation|Children's|Fantasy|Musical,1953,"['Animation', ""Children's"", 'Fantasy', 'Musical']",Animation Children's Fantasy Musical
2088,Popeye,Adventure|Comedy|Musical,1980,"['Adventure', 'Comedy', 'Musical']",Adventure Comedy Musical
2089,"Rescuers Down Under, The",Animation|Children's,1990,"['Animation', ""Children's""]",Animation Children's
2090,"Rescuers, The",Animation|Children's,1977,"['Animation', ""Children's""]",Animation Children's
2091,Return from Witch Mountain,Children's|Sci-Fi,1978,"[""Children's"", 'Sci-Fi']",Children's Sci-Fi
2092,"Return of Jafar, The",Animation|Children's|Musical,1993,"['Animation', ""Children's"", 'Musical']",Animation Children's Musical
2093,Return to Oz,Adventure|Children's|Fantasy|Sci-Fi,1985,"['Adventure', ""Children's"", 'Fantasy', 'Sci-Fi']",Adventure Children's Fantasy Sci-Fi
2094,"Rocketeer, The",Action|Adventure|Sci-Fi,1991,"['Action', 'Adventure', 'Sci-Fi']",Action Adventure Sci-Fi
2095,"Shaggy D.A., The",Children's|Comedy,1976,"[""Children's"", 'Comedy']",Children's Comedy
2096,Sleeping Beauty,Animation|Children's|Musical,1959,"['Animation', ""Children's"", 'Musical']",Animation Children's Musical
2097,Something Wicked This Way Comes,Children's|Horror,1983,"[""Children's"", 'Horror']",Children's Horror
2098,Son of Flubber,Children's|Comedy,1963,"[""Children's"", 'Comedy']",Children's Comedy
2099,Song of the South,Adventure|Animation|Children's|Musical,1946,"['Adventure', 'Animation', ""Children's"", 'Musical']",Adventure Animation Children's Musical
2100,Splash,Comedy|Fantasy|Romance,1984,"['Comedy', 'Fantasy', 'Romance']",Comedy Fantasy Romance
2101,Squanto: A Warrior's Tale,Adventure|Drama,1994,"['Adventure', 'Drama']",Adventure Drama
2102,Steamboat Willie,Animation|Children's|Comedy|Musical,1940,"['Animation', ""Children's"", 'Comedy', 'Musical']",Animation Children's Comedy Musical
2103,Tall Tale,Adventure|Children's,1994,"['Adventure', ""Children's""]",Adventure Children's
2104,Tex,Drama,1982,['Drama'],Drama
2105,Tron,Action|Adventure|Fantasy|Sci-Fi,1982,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi']",Action Adventure Fantasy Sci-Fi
2106,Swing Kids,Drama|War,1993,"['Drama', 'War']",Drama War
2107,Halloween: H20,Horror|Thriller,1998,"['Horror', 'Thriller']",Horror Thriller
2108,L.A. Story,Comedy|Romance,1991,"['Comedy', 'Romance']",Comedy Romance
2109,"Jerk, The",Comedy,1979,['Comedy'],Comedy
2110,Dead Men Don't Wear Plaid,Comedy|Crime|Thriller,1982,"['Comedy', 'Crime', 'Thriller']",Comedy Crime Thriller
2111,"Man with Two Brains, The",Comedy,1983,['Comedy'],Comedy
2112,Grand Canyon,Crime|Drama,1991,"['Crime', 'Drama']",Crime Drama
2113,Graveyard Shift,Horror|Thriller,1990,"['Horror', 'Thriller']",Horror Thriller
2114,"Outsiders, The",Drama,1983,['Drama'],Drama
2115,Indiana Jones and the Temple of Doom,Action|Adventure,1984,"['Action', 'Adventure']",Action Adventure
2116,"Lord of the Rings, The",Adventure|Animation|Children's|Sci-Fi,1978,"['Adventure', 'Animation', ""Children's"", 'Sci-Fi']",Adventure Animation Children's Sci-Fi
2117,Nineteen Eighty-Four,Drama|Sci-Fi,1984,"['Drama', 'Sci-Fi']",Drama Sci-Fi
2118,"Dead Zone, The",Horror|Thriller,1983,"['Horror', 'Thriller']",Horror Thriller
2119,Maximum Overdrive,Horror,1986,['Horror'],Horror
2120,Needful Things,Drama|Horror,1993,"['Drama', 'Horror']",Drama Horror
2121,Cujo,Horror|Thriller,1983,"['Horror', 'Thriller']",Horror Thriller
2122,Children of the Corn,Horror|Thriller,1984,"['Horror', 'Thriller']",Horror Thriller
2123,All Dogs Go to Heaven,Animation|Children's,1989,"['Animation', ""Children's""]",Animation Children's
2124,"Addams Family, The",Comedy,1991,['Comedy'],Comedy
2125,Ever After: A Cinderella Story,Drama|Romance,1998,"['Drama', 'Romance']",Drama Romance
2126,Snake Eyes,Action|Crime|Mystery|Thriller,1998,"['Action', 'Crime', 'Mystery', 'Thriller']",Action Crime Mystery Thriller
2127,"First Love, Last Rites",Drama|Romance,1997,"['Drama', 'Romance']",Drama Romance
2128,Safe Men,Comedy,1998,['Comedy'],Comedy
2129,"Saltmen of Tibet, The",Documentary,1997,['Documentary'],Documentary
2130,Atlantic City,Crime|Drama|Romance,1980,"['Crime', 'Drama', 'Romance']",Crime Drama Romance
2131,Autumn Sonata (Höstsonaten ),Drama,1978,['Drama'],Drama
2132,Who's Afraid of Virginia Woolf?,Drama,1966,['Drama'],Drama
2133,Adventures in Babysitting,Adventure|Comedy,1987,"['Adventure', 'Comedy']",Adventure Comedy
2134,Weird Science,Comedy,1985,['Comedy'],Comedy
2135,Doctor Dolittle,Adventure|Musical,1967,"['Adventure', 'Musical']",Adventure Musical
2136,"Nutty Professor, The",Comedy,1963,['Comedy'],Comedy
2137,Charlotte's Web,Animation|Children's,1973,"['Animation', ""Children's""]",Animation Children's
2138,Watership Down,Animation|Children's|Drama|Fantasy,1978,"['Animation', ""Children's"", 'Drama', 'Fantasy']",Animation Children's Drama Fantasy
2139,"Secret of NIMH, The",Animation|Children's,1982,"['Animation', ""Children's""]",Animation Children's
2140,"Dark Crystal, The",Children's|Fantasy|Sci-Fi,1982,"[""Children's"", 'Fantasy', 'Sci-Fi']",Children's Fantasy Sci-Fi
2141,"American Tail, An",Animation|Children's|Comedy,1986,"['Animation', ""Children's"", 'Comedy']",Animation Children's Comedy
2142,"American Tail: Fievel Goes West, An",Animation|Children's|Comedy,1991,"['Animation', ""Children's"", 'Comedy']",Animation Children's Comedy
2143,Legend,Adventure|Fantasy|Romance,1985,"['Adventure', 'Fantasy', 'Romance']",Adventure Fantasy Romance
2144,Sixteen Candles,Comedy,1984,['Comedy'],Comedy
2145,Pretty in Pink,Comedy|Drama|Romance,1986,"['Comedy', 'Drama', 'Romance']",Comedy Drama Romance
2146,St. Elmo's Fire,Drama|Romance,1985,"['Drama', 'Romance']",Drama Romance
2147,"Clan of the Cave Bear, The",Drama,1986,['Drama'],Drama
2148,House,Comedy|Horror,1986,"['Comedy', 'Horror']",Comedy Horror
2149,House II: The Second Story,Comedy|Horror,1987,"['Comedy', 'Horror']",Comedy Horror
2150,"Gods Must Be Crazy, The",Comedy,1980,['Comedy'],Comedy
2151,"Gods Must Be Crazy II, The",Comedy,1989,['Comedy'],Comedy
2152,Air Bud: Golden Receiver,Children's|Comedy,1998,"[""Children's"", 'Comedy']",Children's Comedy
2153,"Avengers, The",Action|Adventure,1998,"['Action', 'Adventure']",Action Adventure
2154,How Stella Got Her Groove Back,Drama|Romance,1998,"['Drama', 'Romance']",Drama Romance
2155,"Slums of Beverly Hills, The",Comedy,1998,['Comedy'],Comedy
2156,"Best Man, The (Il Testimone dello sposo)",Comedy|Drama,1997,"['Comedy', 'Drama']",Comedy Drama
2157,"Chambermaid on the Titanic, The",Romance,1998,['Romance'],Romance
2158,"Henry: Portrait of a Serial Killer, Part 2",Crime|Horror,1996,"['Crime', 'Horror']",Crime Horror
2159,Henry: Portrait of a Serial Killer,Crime|Horror,1990,"['Crime', 'Horror']",Crime Horror
2160,Rosemary's Baby,Horror|Thriller,1968,"['Horror', 'Thriller']",Horror Thriller
2161,"NeverEnding Story, The",Adventure|Children's|Fantasy,1984,"['Adventure', ""Children's"", 'Fantasy']",Adventure Children's Fantasy
2162,"NeverEnding Story II: The Next Chapter, The",Adventure|Children's|Fantasy,1990,"['Adventure', ""Children's"", 'Fantasy']",Adventure Children's Fantasy
2163,Attack of the Killer Tomatoes!,Comedy|Horror,1980,"['Comedy', 'Horror']",Comedy Horror
2164,Surf Nazis Must Die,Drama,1987,['Drama'],Drama
2165,Your Friends and Neighbors,Drama,1998,['Drama'],Drama
2166,Return to Paradise,Drama|Romance,1998,"['Drama', 'Romance']",Drama Romance
2167,Blade,Action|Adventure|Horror,1998,"['Action', 'Adventure', 'Horror']",Action Adventure Horror
2168,Dance with Me,Drama|Romance,1998,"['Drama', 'Romance']",Drama Romance
2169,Dead Man on Campus,Comedy,1998,['Comedy'],Comedy
2170,Wrongfully Accused,Action|Comedy,1998,"['Action', 'Comedy']",Action Comedy
2171,"Next Stop, Wonderland",Comedy|Drama|Romance,1998,"['Comedy', 'Drama', 'Romance']",Comedy Drama Romance
2172,"Strike! (a.k.a. All I Wanna Do, The Hairy Bird)",Comedy,1998,['Comedy'],Comedy
2173,"Navigator: A Mediaeval Odyssey, The",Adventure|Fantasy|Sci-Fi,1988,"['Adventure', 'Fantasy', 'Sci-Fi']",Adventure Fantasy Sci-Fi
2174,Beetlejuice,Comedy|Fantasy,1988,"['Comedy', 'Fantasy']",Comedy Fantasy
2175,Déjà Vu,Drama|Romance,1997,"['Drama', 'Romance']",Drama Romance
2176,Rope,Thriller,1948,['Thriller'],Thriller
2177,Family Plot,Comedy|Thriller,1976,"['Comedy', 'Thriller']",Comedy Thriller
2178,Frenzy,Thriller,1972,['Thriller'],Thriller
2179,Topaz,Thriller,1969,['Thriller'],Thriller
2180,Torn Curtain,Thriller,1966,['Thriller'],Thriller
2181,Marnie,Thriller,1964,['Thriller'],Thriller
2182,"Wrong Man, The",Drama|Film-Noir|Thriller,1956,"['Drama', 'Film-Noir', 'Thriller']",Drama Film-Noir Thriller
2183,"Man Who Knew Too Much, The",Thriller,1956,['Thriller'],Thriller
2184,"Trouble with Harry, The",Mystery|Thriller,1955,"['Mystery', 'Thriller']",Mystery Thriller
2185,I Confess,Thriller,1953,['Thriller'],Thriller
2186,Strangers on a Train,Film-Noir|Thriller,1951,"['Film-Noir', 'Thriller']",Film-Noir Thriller
2187,Stage Fright,Mystery|Thriller,1950,"['Mystery', 'Thriller']",Mystery Thriller
2188,54,Drama,1998,['Drama'],Drama
2189,I Married A Strange Person,Animation,1997,['Animation'],Animation
2190,Why Do Fools Fall In Love?,Drama,1998,['Drama'],Drama
2191,"Merry War, A",Comedy,1997,['Comedy'],Comedy
2192,See the Sea (Regarde la mer),Drama,1997,['Drama'],Drama
2193,Willow,Action|Adventure|Fantasy,1988,"['Action', 'Adventure', 'Fantasy']",Action Adventure Fantasy
2194,"Untouchables, The",Action|Crime|Drama,1987,"['Action', 'Crime', 'Drama']",Action Crime Drama
2195,Dirty Work,Comedy,1998,['Comedy'],Comedy
2196,Knock Off,Action,1998,['Action'],Action
2197,Firelight,Drama,1997,['Drama'],Drama
2198,Modulations,Documentary,1998,['Documentary'],Documentary
2199,Phoenix,Crime|Drama,1998,"['Crime', 'Drama']",Crime Drama
2200,Under Capricorn,Drama,1949,['Drama'],Drama
2201,"Paradine Case, The",Drama,1947,['Drama'],Drama
2202,Lifeboat,Drama|Thriller|War,1944,"['Drama', 'Thriller', 'War']",Drama Thriller War
2203,Shadow of a Doubt,Film-Noir|Thriller,1943,"['Film-Noir', 'Thriller']",Film-Noir Thriller
2204,Saboteur,Thriller,1942,['Thriller'],Thriller
2205,Mr. & Mrs. Smith,Comedy,1941,['Comedy'],Comedy
2206,Suspicion,Mystery|Thriller,1941,"['Mystery', 'Thriller']",Mystery Thriller
2207,Jamaica Inn,Drama,1939,['Drama'],Drama
2208,"Lady Vanishes, The",Comedy|Mystery|Romance|Thriller,1938,"['Comedy', 'Mystery', 'Romance', 'Thriller']",Comedy Mystery Romance Thriller
2209,Young and Innocent,Crime|Thriller,1937,"['Crime', 'Thriller']",Crime Thriller
2210,Sabotage,Thriller,1936,['Thriller'],Thriller
2211,Secret Agent,Thriller,1936,['Thriller'],Thriller
2212,"Man Who Knew Too Much, The",Thriller,1934,['Thriller'],Thriller
2213,Waltzes from Vienna,Comedy|Musical,1933,"['Comedy', 'Musical']",Comedy Musical
2214,Number Seventeen,Thriller,1932,['Thriller'],Thriller
2215,Rich and Strange,Comedy|Romance,1932,"['Comedy', 'Romance']",Comedy Romance
2216,"Skin Game, The",Drama,1931,['Drama'],Drama
2217,Elstree Calling,Comedy|Musical,1930,"['Comedy', 'Musical']",Comedy Musical
2218,Juno and Paycock,Drama,1930,['Drama'],Drama
2219,Murder!,Mystery|Thriller,1930,"['Mystery', 'Thriller']",Mystery Thriller
2220,"Manxman, The",Drama,1929,['Drama'],Drama
2221,Blackmail,Thriller,1929,['Thriller'],Thriller
2222,Champagne,Comedy,1928,['Comedy'],Comedy
2223,"Farmer's Wife, The",Comedy,1928,['Comedy'],Comedy
2224,Downhill,Drama,1927,['Drama'],Drama
2225,Easy Virtue,Drama,1927,['Drama'],Drama
2226,"Ring, The",Drama,1927,['Drama'],Drama
2227,"Lodger, The",Thriller,1926,['Thriller'],Thriller
2228,"Mountain Eagle, The",Drama,1926,['Drama'],Drama
2229,"Pleasure Garden, The",Drama,1925,['Drama'],Drama
2230,Always Tell Your Wife,Comedy,1923,['Comedy'],Comedy
2231,Rounders,Crime|Drama,1998,"['Crime', 'Drama']",Crime Drama
2232,Cube,Sci-Fi|Thriller,1997,"['Sci-Fi', 'Thriller']",Sci-Fi Thriller
2233,Digging to China,Drama,1998,['Drama'],Drama
2234,Let's Talk About Sex,Drama,1998,['Drama'],Drama
2235,One Man's Hero,Drama|War,1999,"['Drama', 'War']",Drama War
2236,Simon Birch,Drama,1998,['Drama'],Drama
2237,Without Limits,Drama,1998,['Drama'],Drama
2238,Seven Beauties (Pasqualino Settebellezze),Comedy|Drama,1976,"['Comedy', 'Drama']",Comedy Drama
2239,Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto),Comedy|Drama,1975,"['Comedy', 'Drama']",Comedy Drama
2240,My Bodyguard,Drama,1980,['Drama'],Drama
2241,Class,Comedy,1983,['Comedy'],Comedy
2242,"Grandview, U.S.A.",Drama,1984,['Drama'],Drama
2243,Broadcast News,Comedy|Drama|Romance,1987,"['Comedy', 'Drama', 'Romance']",Comedy Drama Romance
2244,"Allnighter, The",Comedy|Romance,1987,"['Comedy', 'Romance']",Comedy Romance
2245,Working Girl,Comedy|Drama,1988,"['Comedy', 'Drama']",Comedy Drama
2246,Stars and Bars,Comedy,1988,['Comedy'],Comedy
2247,Married to the Mob,Comedy,1988,['Comedy'],Comedy
2248,Say Anything...,Comedy|Drama|Romance,1989,"['Comedy', 'Drama', 'Romance']",Comedy Drama Romance
2249,My Blue Heaven,Comedy,1990,['Comedy'],Comedy
2250,Men Don't Leave,Drama,1990,['Drama'],Drama
2251,"Cabinet of Dr. Ramirez, The",Comedy,1991,['Comedy'],Comedy
2252,Hero,Comedy|Drama,1992,"['Comedy', 'Drama']",Comedy Drama
2253,Toys,Action|Comedy|Fantasy,1992,"['Action', 'Comedy', 'Fantasy']",Action Comedy Fantasy
2254,Choices,Drama,1981,['Drama'],Drama
2255,Young Doctors in Love,Comedy,1982,['Comedy'],Comedy
2256,Parasite,Horror|Sci-Fi,1982,"['Horror', 'Sci-Fi']",Horror Sci-Fi
2257,No Small Affair,Comedy|Romance,1984,"['Comedy', 'Romance']",Comedy Romance
2258,Master Ninja I,Action,1984,['Action'],Action
2259,Blame It on Rio,Comedy|Romance,1984,"['Comedy', 'Romance']",Comedy Romance
2260,Wisdom,Action|Crime,1986,"['Action', 'Crime']",Action Crime
2261,One Crazy Summer,Comedy,1986,['Comedy'],Comedy
2262,About Last Night...,Comedy|Drama|Romance,1986,"['Comedy', 'Drama', 'Romance']",Comedy Drama Romance
2263,"Seventh Sign, The",Thriller,1988,['Thriller'],Thriller
2264,We're No Angels,Drama,1989,['Drama'],Drama
2265,Nothing But Trouble,Adventure|Comedy,1991,"['Adventure', 'Comedy']",Adventure Comedy
2266,"Butcher's Wife, The",Comedy|Romance,1991,"['Comedy', 'Romance']",Comedy Romance
2267,Mortal Thoughts,Mystery|Thriller,1991,"['Mystery', 'Thriller']",Mystery Thriller
2268,"Few Good Men, A",Crime|Drama,1992,"['Crime', 'Drama']",Crime Drama
2269,Indecent Proposal,Drama,1993,['Drama'],Drama
2270,"Century of Cinema, A",Documentary,1994,['Documentary'],Documentary
2271,Permanent Midnight,Drama,1998,['Drama'],Drama
2272,One True Thing,Drama,1998,['Drama'],Drama
2273,Rush Hour,Action|Thriller,1998,"['Action', 'Thriller']",Action Thriller
2274,Lilian's Story,Drama,1995,['Drama'],Drama
2275,Six-String Samurai,Action|Adventure|Sci-Fi,1998,"['Action', 'Adventure', 'Sci-Fi']",Action Adventure Sci-Fi
2276,"Soldier's Daughter Never Cries, A",Drama,1998,['Drama'],Drama
2277,Somewhere in the City,Drama,1997,['Drama'],Drama
2278,Ronin,Action|Crime|Thriller,1998,"['Action', 'Crime', 'Thriller']",Action Crime Thriller
2279,Urban Legend,Horror|Thriller,1998,"['Horror', 'Thriller']",Horror Thriller
2280,Clay Pigeons,Crime,1998,['Crime'],Crime
2281,Monument Ave.,Crime,1998,['Crime'],Crime
2282,Pecker,Comedy|Drama,1998,"['Comedy', 'Drama']",Comedy Drama
2283,"Sheltering Sky, The",Drama,1990,['Drama'],Drama
2284,Bandit Queen,Drama,1994,['Drama'],Drama
2285,If....,Drama,1968,['Drama'],Drama
2286,"Fiendish Plot of Dr. Fu Manchu, The",Comedy,1980,['Comedy'],Comedy
2287,Them!,Sci-Fi|Thriller|War,1954,"['Sci-Fi', 'Thriller', 'War']",Sci-Fi Thriller War
2288,"Thing, The",Action|Horror|Sci-Fi|Thriller,1982,"['Action', 'Horror', 'Sci-Fi', 'Thriller']",Action Horror Sci-Fi Thriller
2289,"Player, The",Comedy|Drama,1992,"['Comedy', 'Drama']",Comedy Drama
2290,Stardust Memories,Comedy|Drama,1980,"['Comedy', 'Drama']",Comedy Drama
2291,Edward Scissorhands,Drama|Romance,1990,"['Drama', 'Romance']",Drama Romance
2292,Overnight Delivery,Romance,1996,['Romance'],Romance
2293,Shadrach,Drama,1998,['Drama'],Drama
2294,Antz,Animation|Children's,1998,"['Animation', ""Children's""]",Animation Children's
2295,"Impostors, The",Comedy,1998,['Comedy'],Comedy
2296,"Night at the Roxbury, A",Comedy,1998,['Comedy'],Comedy
2297,What Dreams May Come,Drama|Romance,1998,"['Drama', 'Romance']",Drama Romance
2298,Strangeland,Thriller,1998,['Thriller'],Thriller
2299,"Battle of the Sexes, The",Comedy,1959,['Comedy'],Comedy
2300,"Producers, The",Comedy|Musical,1968,"['Comedy', 'Musical']",Comedy Musical
2301,History of the World: Part I,Comedy,1981,['Comedy'],Comedy
2302,My Cousin Vinny,Comedy,1992,['Comedy'],Comedy
2303,Nashville,Drama|Musical,1975,"['Drama', 'Musical']",Drama Musical
2304,Love Is the Devil,Drama,1998,['Drama'],Drama
2305,Slam,Drama,1998,['Drama'],Drama
2306,Holy Man,Comedy,1998,['Comedy'],Comedy
2307,One Tough Cop,Action|Drama,1998,"['Action', 'Drama']",Action Drama
2308,Detroit 9000,Action|Crime,1973,"['Action', 'Crime']",Action Crime
2309,"Inheritors, The (Die Siebtelbauern)",Drama,1998,['Drama'],Drama
2310,"Mighty, The",Drama,1998,['Drama'],Drama
2311,2010,Mystery|Sci-Fi,1984,"['Mystery', 'Sci-Fi']",Mystery Sci-Fi
2312,Children of a Lesser God,Drama,1986,['Drama'],Drama
2313,"Elephant Man, The",Drama,1980,['Drama'],Drama
2314,Beloved,Drama,1998,['Drama'],Drama
2315,Bride of Chucky,Horror|Thriller,1998,"['Horror', 'Thriller']",Horror Thriller
2316,Practical Magic,Drama|Romance,1998,"['Drama', 'Romance']",Drama Romance
2317,"Alarmist, The",Comedy,1997,['Comedy'],Comedy
2318,Happiness,Comedy,1998,['Comedy'],Comedy
2319,Reach the Rock,Comedy,1997,['Comedy'],Comedy
2320,Apt Pupil,Drama|Thriller,1998,"['Drama', 'Thriller']",Drama Thriller
2321,Pleasantville,Comedy,1998,['Comedy'],Comedy
2322,Soldier,Action|Adventure|Sci-Fi|Thriller|War,1998,"['Action', 'Adventure', 'Sci-Fi', 'Thriller', 'War']",Action Adventure Sci-Fi Thriller War
2323,"Cruise, The",Documentary,1998,['Documentary'],Documentary
2324,Life Is Beautiful (La Vita è bella),Comedy|Drama,1997,"['Comedy', 'Drama']",Comedy Drama
2325,Orgazmo,Comedy,1997,['Comedy'],Comedy
2326,Shattered Image,Drama|Thriller,1998,"['Drama', 'Thriller']",Drama Thriller
2327,Tales from the Darkside: The Movie,Horror,1990,['Horror'],Horror
2328,Vampires,Horror,1998,['Horror'],Horror
2329,American History X,Drama,1998,['Drama'],Drama
2330,Hands on a Hard Body,Documentary,1996,['Documentary'],Documentary
2331,Living Out Loud,Comedy|Romance,1998,"['Comedy', 'Romance']",Comedy Romance
2332,Belly,Crime|Drama,1998,"['Crime', 'Drama']",Crime Drama
2333,Gods and Monsters,Drama,1998,['Drama'],Drama
2334,"Siege, The",Action|Thriller,1998,"['Action', 'Thriller']",Action Thriller
2335,"Waterboy, The",Comedy,1998,['Comedy'],Comedy
2336,Elizabeth,Drama,1998,['Drama'],Drama
2337,Velvet Goldmine,Drama,1998,['Drama'],Drama
2338,I Still Know What You Did Last Summer,Horror|Mystery|Thriller,1998,"['Horror', 'Mystery', 'Thriller']",Horror Mystery Thriller
